date,avg_delay,median_delay,num_flights,num_delayed,num_cancelled,delay_weather,delay_carrier,delay_nas,delay_late_aircraft,delay_security,delay_rate,cancel_rate,date_parsed,year,month,day,day_of_week,day_name
2019-06-18,15.073708920187794,-2.0,2130,623,55,1873.0,10417.0,11861.0,18301.0,201.0,29.25,2.58,2019-06-18,2019,6,18,1,Tue
2019-06-19,19.150782997762864,1.0,2235,777,51,1638.0,14173.0,15143.0,21697.0,5.0,34.77,2.28,2019-06-19,2019,6,19,2,Wed
2019-06-20,19.579285059578368,0.0,2182,750,83,1425.0,13822.0,15002.0,21660.0,73.0,34.37,3.8,2019-06-20,2019,6,20,3,Thu
2019-06-21,14.37907869481766,-2.0,2084,569,33,1735.0,12252.0,8315.0,18512.0,9.0,27.3,1.58,2019-06-21,2019,6,21,4,Fri
2019-06-22,9.413375460768826,-4.0,1899,451,25,1556.0,12443.0,5197.0,10608.0,9.0,23.75,1.32,2019-06-22,2019,6,22,5,Sat
2019-06-23,15.698924731182796,-2.0,2139,688,66,4670.0,11252.0,13296.0,16514.0,297.0,32.16,3.09,2019-06-23,2019,6,23,6,Sun
2019-06-24,12.50022291573785,-2.0,2243,631,42,1621.0,11200.0,10040.0,17712.0,13.0,28.13,1.87,2019-06-24,2019,6,24,0,Mon
2019-06-25,15.907969639468691,-2.0,2108,647,18,2201.0,11408.0,10861.0,20733.0,168.0,30.69,0.85,2019-06-25,2019,6,25,1,Tue
2019-06-26,6.516113744075829,-5.0,2110,475,10,1114.0,9819.0,5234.0,11644.0,0.0,22.51,0.47,2019-06-26,2019,6,26,2,Wed
2019-06-27,9.350955131052865,-4.0,2251,513,26,2413.0,9942.0,7767.0,15352.0,30.0,22.79,1.16,2019-06-27,2019,6,27,3,Thu
2019-06-28,7.996877787689563,-5.0,2242,492,20,2937.0,7317.0,7913.0,15021.0,35.0,21.94,0.89,2019-06-28,2019,6,28,4,Fri
2019-06-29,19.008324661810615,-3.0,1922,577,47,4881.0,13382.0,15901.0,14379.0,147.0,30.02,2.45,2019-06-29,2019,6,29,5,Sat
2019-06-30,13.91270611057226,-4.0,2062,575,53,3795.0,11371.0,9655.0,17055.0,13.0,27.89,2.57,2019-06-30,2019,6,30,6,Sun
2019-07-01,1.999037999037999,-8.0,2079,366,30,327.0,8567.0,4241.0,9515.0,56.0,17.6,1.44,2019-07-01,2019,7,1,0,Mon
2019-07-02,4.670841683366733,-7.0,1996,378,33,1656.0,7472.0,7880.0,7004.0,10.0,18.94,1.65,2019-07-02,2019,7,2,1,Tue
2019-07-03,5.371139240506329,-6.0,1975,411,17,1166.0,7650.0,5815.0,10232.0,0.0,20.81,0.86,2019-07-03,2019,7,3,2,Wed
2019-07-04,1.4183046683046683,-11.0,1628,254,26,2636.0,5990.0,4775.0,5875.0,12.0,15.6,1.6,2019-07-04,2019,7,4,3,Thu
2019-07-05,3.7932559425096737,-8.0,1809,362,13,1944.0,6156.0,6349.0,7124.0,0.0,20.01,0.72,2019-07-05,2019,7,5,4,Fri
2019-07-06,23.0896,-4.0,1875,580,90,6344.0,17935.0,14199.0,16564.0,2.0,30.93,4.8,2019-07-06,2019,7,6,5,Sat
2019-07-07,13.463503649635037,-2.0,2192,631,47,1221.0,12592.0,9117.0,18418.0,0.0,28.79,2.14,2019-07-07,2019,7,7,6,Sun
2019-07-08,14.943387881468377,-2.0,2261,650,20,2563.0,12048.0,11315.0,20089.0,0.0,28.75,0.88,2019-07-08,2019,7,8,0,Mon
2019-07-09,-0.6789237668161435,-7.0,2230,313,14,630.0,5702.0,2235.0,7848.0,0.0,14.04,0.63,2019-07-09,2019,7,9,1,Tue
2019-07-10,0.36330106039649607,-8.0,2169,374,59,1281.0,6476.0,3650.0,7611.0,35.0,17.24,2.72,2019-07-10,2019,7,10,2,Wed
2019-07-11,19.457221711131556,-4.0,2174,675,144,5707.0,12799.0,15163.0,21773.0,0.0,31.05,6.62,2019-07-11,2019,7,11,3,Thu
2019-07-12,6.653296449976948,-5.0,2169,514,45,964.0,8447.0,4777.0,14714.0,89.0,23.7,2.07,2019-07-12,2019,7,12,4,Fri
2019-07-13,1.4701086956521738,-8.0,1840,320,42,2599.0,7286.0,3654.0,4873.0,15.0,17.39,2.28,2019-07-13,2019,7,13,5,Sat
2019-07-14,2.5541666666666667,-8.0,2160,391,26,349.0,8976.0,5034.0,9228.0,13.0,18.1,1.2,2019-07-14,2019,7,14,6,Sun
2019-07-15,5.062472885032538,-7.0,2305,417,26,2345.0,8186.0,6829.0,12891.0,13.0,18.09,1.13,2019-07-15,2019,7,15,0,Mon
2019-07-16,4.565874730021599,-6.0,2315,448,16,782.0,8973.0,5628.0,11107.0,0.0,19.35,0.69,2019-07-16,2019,7,16,1,Tue
2019-07-17,16.746672785681504,-3.0,2179,689,91,5321.0,13145.0,14377.0,16042.0,1.0,31.62,4.18,2019-07-17,2019,7,17,2,Wed
2019-07-18,29.71160018340211,0.0,2181,842,126,5399.0,20785.0,18593.0,31335.0,27.0,38.61,5.78,2019-07-18,2019,7,18,3,Thu
2019-07-19,17.20486267447096,-4.0,2221,592,36,7592.0,13758.0,6410.0,25324.0,42.0,26.65,1.62,2019-07-19,2019,7,19,4,Fri
2019-07-20,16.51314459049545,-3.0,1978,593,39,4328.0,14330.0,8547.0,17872.0,61.0,29.98,1.97,2019-07-20,2019,7,20,5,Sat
2019-07-21,17.695207073057237,-3.0,2149,637,37,4603.0,12821.0,12390.0,21006.0,13.0,29.64,1.72,2019-07-21,2019,7,21,6,Sun
2019-07-22,11.257972394098049,-4.0,2101,599,112,1623.0,9818.0,9761.0,15512.0,16.0,28.51,5.33,2019-07-22,2019,7,22,0,Mon
2019-07-23,11.091954022988507,-4.0,2175,571,45,2611.0,9624.0,9979.0,15822.0,28.0,26.25,2.07,2019-07-23,2019,7,23,1,Tue
2019-07-24,2.889502762430939,-6.0,2172,383,16,552.0,6470.0,4594.0,10111.0,126.0,17.63,0.74,2019-07-24,2019,7,24,2,Wed
2019-07-25,-0.9331358442657639,-9.0,2363,296,12,1368.0,6349.0,2423.0,8677.0,0.0,12.53,0.51,2019-07-25,2019,7,25,3,Thu
2019-07-26,0.038834951456310676,-8.0,2163,311,20,427.0,7957.0,2882.0,7755.0,27.0,14.38,0.92,2019-07-26,2019,7,26,4,Fri
2019-07-27,-2.562406762804575,-10.0,2011,227,6,411.0,5041.0,2809.0,6105.0,0.0,11.29,0.3,2019-07-27,2019,7,27,5,Sat
2019-07-28,-0.575958353052532,-10.0,2113,274,7,516.0,9925.0,2101.0,6576.0,28.0,12.97,0.33,2019-07-28,2019,7,28,6,Sun
2019-07-29,6.982898289828983,-6.0,2222,494,26,1311.0,8477.0,10143.0,12555.0,0.0,22.23,1.17,2019-07-29,2019,7,29,0,Mon
2019-07-30,9.826238053866204,-6.0,2302,519,29,3031.0,8761.0,10373.0,17456.0,0.0,22.55,1.26,2019-07-30,2019,7,30,1,Tue
2019-07-31,12.832465688594416,-5.0,2113,562,88,4364.0,10241.0,11704.0,15010.0,6.0,26.6,4.16,2019-07-31,2019,7,31,2,Wed
2019-08-01,19.33806566104703,-1.0,2254,733,47,2512.0,14220.0,12487.0,25864.0,0.0,32.52,2.09,2019-08-01,2019,8,1,3,Thu
2019-08-02,11.886978942844864,-3.0,2327,645,39,732.0,13461.0,8783.0,17725.0,155.0,27.72,1.68,2019-08-02,2019,8,2,4,Fri
2019-08-03,4.007841087297439,-7.0,1913,359,17,760.0,6936.0,3709.0,10917.0,17.0,18.77,0.89,2019-08-03,2019,8,3,5,Sat
2019-08-04,5.382978723404255,-5.0,2209,459,17,1380.0,9088.0,4597.0,12550.0,63.0,20.78,0.77,2019-08-04,2019,8,4,6,Sun
2019-08-05,2.7094922737306844,-7.0,2265,406,9,908.0,7461.0,4835.0,10433.0,4.0,17.92,0.4,2019-08-05,2019,8,5,0,Mon
2019-08-06,8.349753694581281,-4.0,2233,516,30,1684.0,7375.0,10542.0,13156.0,20.0,23.11,1.34,2019-08-06,2019,8,6,1,Tue
2019-08-07,19.588589981447125,-3.0,2156,720,147,4816.0,12760.0,15905.0,20499.0,12.0,33.4,6.82,2019-08-07,2019,8,7,2,Wed
2019-08-08,20.545941123996432,-1.0,2242,709,65,2571.0,14600.0,15729.0,24342.0,31.0,31.62,2.9,2019-08-08,2019,8,8,3,Thu
2019-08-09,7.477618426770969,-6.0,2301,458,18,524.0,12585.0,6999.0,14089.0,88.0,19.9,0.78,2019-08-09,2019,8,9,4,Fri
2019-08-10,-0.4858585858585859,-8.0,1980,247,6,128.0,7253.0,2464.0,6062.0,35.0,12.47,0.3,2019-08-10,2019,8,10,5,Sat
2019-08-11,1.6243607624360763,-7.0,2151,356,17,536.0,10597.0,2752.0,7094.0,17.0,16.55,0.79,2019-08-11,2019,8,11,6,Sun
2019-08-12,1.9662562699498405,-8.0,2193,341,26,1168.0,9757.0,3583.0,8810.0,31.0,15.55,1.19,2019-08-12,2019,8,12,0,Mon
2019-08-13,8.670615034168565,-5.0,2195,538,32,1648.0,10046.0,9155.0,13111.0,13.0,24.51,1.46,2019-08-13,2019,8,13,1,Tue
2019-08-14,12.732061762034514,-3.0,2202,601,31,2127.0,11366.0,11403.0,15942.0,0.0,27.29,1.41,2019-08-14,2019,8,14,2,Wed
2019-08-15,11.407749889916337,-5.0,2271,540,33,1187.0,10166.0,13302.0,15497.0,78.0,23.78,1.45,2019-08-15,2019,8,15,3,Thu
2019-08-16,5.407811080835604,-5.0,2202,447,8,666.0,8605.0,5910.0,11028.0,115.0,20.3,0.36,2019-08-16,2019,8,16,4,Fri
2019-08-17,9.524486571879937,-4.0,1899,458,16,988.0,9082.0,7545.0,12249.0,22.0,24.12,0.84,2019-08-17,2019,8,17,5,Sat
2019-08-18,22.13198684828558,-5.0,2129,685,114,5501.0,11531.0,20009.0,23899.0,69.0,32.17,5.35,2019-08-18,2019,8,18,6,Sun
2019-08-19,12.279125059438897,-5.0,2103,546,56,1898.0,9511.0,10668.0,18240.0,23.0,25.96,2.66,2019-08-19,2019,8,19,0,Mon
2019-08-20,22.178463094034377,-3.0,1978,674,89,5827.0,14182.0,16967.0,18591.0,8.0,34.07,4.5,2019-08-20,2019,8,20,1,Tue
2019-08-21,11.063829787234043,-5.0,2115,528,56,1699.0,12852.0,9648.0,13063.0,0.0,24.96,2.65,2019-08-21,2019,8,21,2,Wed
2019-08-22,13.112616822429906,-5.0,2140,560,53,2712.0,10407.0,13400.0,15294.0,75.0,26.17,2.48,2019-08-22,2019,8,22,3,Thu
2019-08-23,6.8819982773471144,-5.0,2322,521,18,1419.0,6256.0,10186.0,12893.0,25.0,22.44,0.78,2019-08-23,2019,8,23,4,Fri
2019-08-24,-5.474288840262582,-11.0,1828,167,3,87.0,5009.0,1914.0,2721.0,16.0,9.14,0.16,2019-08-24,2019,8,24,5,Sat
2019-08-25,-2.4242700729927007,-9.0,2192,252,5,478.0,5081.0,3050.0,7222.0,66.0,11.5,0.23,2019-08-25,2019,8,25,6,Sun
2019-08-26,3.6226765799256504,-8.0,2152,364,25,824.0,9517.0,6285.0,9681.0,65.0,16.91,1.16,2019-08-26,2019,8,26,0,Mon
2019-08-27,1.8757618377871543,-8.0,2133,381,42,1216.0,6043.0,4628.0,10777.0,8.0,17.86,1.97,2019-08-27,2019,8,27,1,Tue
2019-08-28,-0.6755852842809364,-9.0,2093,295,13,1251.0,4615.0,4836.0,6495.0,25.0,14.09,0.62,2019-08-28,2019,8,28,2,Wed
2019-08-29,-1.419925512104283,-9.0,2148,256,5,1018.0,6058.0,2452.0,6681.0,0.0,11.92,0.23,2019-08-29,2019,8,29,3,Thu
2019-08-30,4.200551977920883,-8.0,2174,384,67,5423.0,7519.0,4370.0,11052.0,30.0,17.66,3.08,2019-08-30,2019,8,30,4,Fri
2019-08-31,-5.003015681544029,-11.0,1658,164,23,135.0,5654.0,919.0,2316.0,28.0,9.89,1.39,2019-08-31,2019,8,31,5,Sat
2019-09-01,-4.9875370919881306,-12.0,1685,185,19,239.0,7022.0,1186.0,3403.0,29.0,10.98,1.13,2019-09-01,2019,9,1,6,Sun
2019-09-02,3.516260162601626,-10.0,1968,379,95,1380.0,7706.0,8222.0,9325.0,0.0,19.26,4.83,2019-09-02,2019,9,2,0,Mon
2019-09-03,0.3997895844292478,-10.0,1901,386,146,1756.0,4821.0,5868.0,7580.0,45.0,20.31,7.68,2019-09-03,2019,9,3,1,Tue
2019-09-04,-2.9687026754164565,-11.0,1981,309,99,266.0,4922.0,4874.0,4811.0,18.0,15.6,5.0,2019-09-04,2019,9,4,2,Wed
2019-09-05,-6.044896030245747,-11.0,2116,226,36,228.0,3454.0,2007.0,3602.0,0.0,10.68,1.7,2019-09-05,2019,9,5,3,Thu
2019-09-06,-1.156015037593985,-10.0,2128,305,25,457.0,5471.0,5002.0,7103.0,37.0,14.33,1.17,2019-09-06,2019,9,6,4,Fri
2019-09-07,-9.257929383602633,-13.0,1671,118,16,272.0,2587.0,1793.0,1889.0,30.0,7.06,0.96,2019-09-07,2019,9,7,5,Sat
2019-09-08,-1.7934362934362935,-10.0,2072,270,22,239.0,5373.0,5053.0,6273.0,0.0,13.03,1.06,2019-09-08,2019,9,8,6,Sun
2019-09-09,-0.41732650209594785,-8.0,2147,316,19,138.0,5497.0,5536.0,5474.0,0.0,14.72,0.88,2019-09-09,2019,9,9,0,Mon
2019-09-10,4.864772170504654,-8.0,2041,349,18,1318.0,9534.0,7479.0,9965.0,36.0,17.1,0.88,2019-09-10,2019,9,10,1,Tue
2019-09-11,3.400562851782364,-7.0,2132,385,26,1050.0,6987.0,7404.0,8920.0,16.0,18.06,1.22,2019-09-11,2019,9,11,2,Wed
2019-09-12,12.800280636108512,-4.0,2138,547,28,1335.0,8264.0,14731.0,16040.0,36.0,25.58,1.31,2019-09-12,2019,9,12,3,Thu
2019-09-13,7.049305244285074,-5.0,2231,497,17,2017.0,7722.0,9267.0,12014.0,23.0,22.28,0.76,2019-09-13,2019,9,13,4,Fri
2019-09-14,-5.374925014997,-10.0,1667,138,4,6.0,3601.0,1990.0,2947.0,5.0,8.28,0.24,2019-09-14,2019,9,14,5,Sat
2019-09-15,0.00861656294877932,-9.0,2089,294,10,372.0,5554.0,4335.0,7942.0,0.0,14.07,0.48,2019-09-15,2019,9,15,6,Sun
2019-09-16,-1.0965831435079727,-9.0,2195,248,13,522.0,5130.0,4306.0,6967.0,0.0,11.3,0.59,2019-09-16,2019,9,16,0,Mon
2019-09-17,-1.093528578176665,-9.0,2117,290,9,360.0,5094.0,6588.0,5502.0,11.0,13.7,0.43,2019-09-17,2019,9,17,1,Tue
2019-09-18,0.9779135338345865,-7.0,2128,320,9,452.0,4733.0,6754.0,7061.0,0.0,15.04,0.42,2019-09-18,2019,9,18,2,Wed
2019-09-19,3.8936781609195403,-6.0,2088,485,127,2120.0,7106.0,5523.0,8472.0,0.0,23.23,6.08,2019-09-19,2019,9,19,3,Thu
2019-09-20,4.027187345526446,-6.0,2023,378,35,693.0,5929.0,7197.0,10215.0,71.0,18.69,1.73,2019-09-20,2019,9,20,4,Fri
2019-09-21,-3.264810426540284,-10.0,1688,164,7,380.0,6873.0,1558.0,3210.0,12.0,9.72,0.41,2019-09-21,2019,9,21,5,Sat
2019-09-22,-2.1669741697416973,-9.0,2168,286,9,19.0,5822.0,3072.0,6210.0,78.0,13.19,0.42,2019-09-22,2019,9,22,6,Sun
2019-09-23,0.021897810218978103,-8.0,2192,297,8,757.0,6901.0,4315.0,7260.0,3.0,13.55,0.36,2019-09-23,2019,9,23,0,Mon
2019-09-24,-5.28172464478197,-10.0,2041,184,6,571.0,4226.0,1574.0,4040.0,0.0,9.02,0.29,2019-09-24,2019,9,24,1,Tue
2019-09-25,-7.180154142581888,-11.0,2076,154,8,333.0,2405.0,1488.0,3433.0,0.0,7.42,0.39,2019-09-25,2019,9,25,2,Wed
2019-09-26,1.43015214384509,-7.0,2169,322,5,75.0,5677.0,4927.0,9483.0,139.0,14.85,0.23,2019-09-26,2019,9,26,3,Thu
2019-09-27,9.513115508513575,-8.0,2173,459,97,3571.0,9777.0,13866.0,10869.0,10.0,21.12,4.46,2019-09-27,2019,9,27,4,Fri
2019-09-28,-1.6989946777054996,-8.0,1691,220,19,689.0,4887.0,1946.0,4184.0,0.0,13.01,1.12,2019-09-28,2019,9,28,5,Sat
2019-09-29,0.5163461538461539,-8.0,2080,313,13,474.0,6419.0,3901.0,7339.0,32.0,15.05,0.62,2019-09-29,2019,9,29,6,Sun
2019-09-30,-2.6768205616373155,-9.0,2101,239,11,248.0,4562.0,2054.0,6845.0,34.0,11.38,0.52,2019-09-30,2019,9,30,0,Mon
2019-10-01,-4.267503621438919,-10.0,2071,195,2,102.0,4590.0,3039.0,4115.0,0.0,9.42,0.1,2019-10-01,2019,10,1,1,Tue
2019-10-02,-1.1495726495726495,-9.0,2106,284,9,0.0,5000.0,5302.0,6699.0,15.0,13.49,0.43,2019-10-02,2019,10,2,2,Wed
2019-10-03,-1.6498612395929695,-8.0,2162,272,6,158.0,5652.0,4150.0,4992.0,0.0,12.58,0.28,2019-10-03,2019,10,3,3,Thu
2019-10-04,-0.5103231597845601,-8.0,2228,294,2,313.0,5051.0,4795.0,7416.0,8.0,13.2,0.09,2019-10-04,2019,10,4,4,Fri
2019-10-05,-5.260943718021603,-10.0,1759,150,1,1362.0,2400.0,1680.0,3346.0,0.0,8.53,0.06,2019-10-05,2019,10,5,5,Sat
2019-10-06,-0.3145649139134481,-8.0,2149,295,20,1271.0,6322.0,2980.0,6557.0,77.0,13.73,0.93,2019-10-06,2019,10,6,6,Sun
2019-10-07,-1.0199185151652332,-8.0,2209,282,5,134.0,4549.0,3279.0,7916.0,7.0,12.77,0.23,2019-10-07,2019,10,7,0,Mon
2019-10-08,-3.1412322274881515,-10.0,2110,227,2,203.0,5412.0,3102.0,5152.0,0.0,10.76,0.09,2019-10-08,2019,10,8,1,Tue
2019-10-09,0.15715622076707203,-8.0,2138,299,6,68.0,5224.0,6035.0,6404.0,6.0,13.99,0.28,2019-10-09,2019,10,9,2,Wed
2019-10-10,9.418732782369146,-4.0,2178,499,26,1645.0,7267.0,9852.0,14741.0,204.0,22.91,1.19,2019-10-10,2019,10,10,3,Thu
2019-10-11,13.433794025858226,-2.0,2243,656,35,2574.0,8635.0,10708.0,20535.0,24.0,29.25,1.56,2019-10-11,2019,10,11,4,Fri
2019-10-12,-4.463331438317225,-11.0,1759,172,10,12.0,5239.0,1223.0,4230.0,118.0,9.78,0.57,2019-10-12,2019,10,12,5,Sat
2019-10-13,-2.221067548417572,-9.0,2117,265,3,219.0,6809.0,2369.0,5061.0,25.0,12.52,0.14,2019-10-13,2019,10,13,6,Sun
2019-10-14,-3.4954337899543377,-9.0,2190,219,6,32.0,6637.0,1678.0,4457.0,137.0,10.0,0.27,2019-10-14,2019,10,14,0,Mon
2019-10-15,-1.9861509073543457,-8.0,2094,278,9,181.0,4932.0,3844.0,5303.0,0.0,13.28,0.43,2019-10-15,2019,10,15,1,Tue
2019-10-16,2.940009447331129,-5.0,2117,370,9,513.0,5526.0,6176.0,8043.0,0.0,17.48,0.43,2019-10-16,2019,10,16,2,Wed
2019-10-17,6.885260770975057,-6.0,2205,420,25,509.0,8347.0,9867.0,11983.0,74.0,19.05,1.13,2019-10-17,2019,10,17,3,Thu
2019-10-18,1.1073646850044365,-7.0,2254,333,5,346.0,7873.0,3648.0,8738.0,16.0,14.77,0.22,2019-10-18,2019,10,18,4,Fri
2019-10-19,-4.135767256132344,-10.0,1753,190,6,112.0,4733.0,1777.0,3059.0,20.0,10.84,0.34,2019-10-19,2019,10,19,5,Sat
2019-10-20,6.846153846153846,-5.0,2197,468,20,2600.0,9273.0,8642.0,9655.0,53.0,21.3,0.91,2019-10-20,2019,10,20,6,Sun
2019-10-21,10.344057193923145,-3.0,2238,606,31,1757.0,8835.0,8093.0,17985.0,17.0,27.08,1.39,2019-10-21,2019,10,21,0,Mon
2019-10-22,1.5242905242905243,-6.0,2079,372,13,231.0,5817.0,4888.0,7551.0,0.0,17.89,0.63,2019-10-22,2019,10,22,1,Tue
2019-10-23,-3.879590887959089,-9.0,2151,227,8,0.0,4564.0,1930.0,4245.0,0.0,10.55,0.37,2019-10-23,2019,10,23,2,Wed
2019-10-24,6.937674418604651,-6.0,2150,398,40,4684.0,8387.0,7267.0,10221.0,16.0,18.51,1.86,2019-10-24,2019,10,24,3,Thu
2019-10-25,4.199908088235294,-5.0,2176,443,23,312.0,8118.0,4438.0,10433.0,14.0,20.36,1.06,2019-10-25,2019,10,25,4,Fri
2019-10-26,1.7967625899280575,-9.0,1668,227,10,875.0,10052.0,2674.0,4456.0,0.0,13.61,0.6,2019-10-26,2019,10,26,5,Sat
2019-10-27,5.064723320158103,-7.0,2024,384,10,829.0,9336.0,5482.0,10502.0,0.0,18.97,0.49,2019-10-27,2019,10,27,6,Sun
2019-10-28,-0.34425427872860637,-8.0,2045,299,9,939.0,4781.0,3955.0,7830.0,7.0,14.62,0.44,2019-10-28,2019,10,28,0,Mon
2019-10-29,9.617480719794344,-5.0,1945,502,61,2819.0,7130.0,12066.0,10762.0,0.0,25.81,3.14,2019-10-29,2019,10,29,1,Tue
2019-10-30,11.719199178644764,-1.0,1948,595,18,1040.0,7813.0,9158.0,15144.0,11.0,30.54,0.92,2019-10-30,2019,10,30,2,Wed
2019-10-31,17.312255176273084,-2.0,1787,547,57,2289.0,9973.0,13832.0,14816.0,87.0,30.61,3.19,2019-10-31,2019,10,31,3,Thu
2019-11-01,0.43269701419481155,-8.0,2043,336,26,389.0,7499.0,2364.0,7276.0,3.0,16.45,1.27,2019-11-01,2019,11,1,4,Fri
2019-11-02,-5.6359309934562765,-10.0,1681,153,5,157.0,3432.0,1288.0,2747.0,0.0,9.1,0.3,2019-11-02,2019,11,2,5,Sat
2019-11-03,-3.503559563360228,-10.0,2107,203,8,1704.0,5860.0,1262.0,4571.0,15.0,9.63,0.38,2019-11-03,2019,11,3,6,Sun
2019-11-04,-4.279657194406856,-10.0,2217,200,8,946.0,5066.0,1789.0,4660.0,42.0,9.02,0.36,2019-11-04,2019,11,4,0,Mon
2019-11-05,-4.967434869739479,-10.5,1996,185,7,38.0,4125.0,1557.0,4794.0,0.0,9.27,0.35,2019-11-05,2019,11,5,1,Tue
2019-11-06,-1.7323741007194244,-9.0,2085,252,12,292.0,8048.0,3291.0,4058.0,76.0,12.09,0.58,2019-11-06,2019,11,6,2,Wed
2019-11-07,4.124103942652329,-4.0,2232,428,8,555.0,7154.0,4651.0,10225.0,62.0,19.18,0.36,2019-11-07,2019,11,7,3,Thu
2019-11-08,2.8119288119288117,-6.0,2079,366,9,85.0,6874.0,3668.0,10264.0,34.0,17.6,0.43,2019-11-08,2019,11,8,4,Fri
2019-11-09,-5.487164527421237,-11.0,1714,153,2,65.0,3192.0,1611.0,5080.0,29.0,8.93,0.12,2019-11-09,2019,11,9,5,Sat
2019-11-10,-5.5812646370023415,-11.0,2135,198,8,57.0,4544.0,1761.0,4249.0,115.0,9.27,0.37,2019-11-10,2019,11,10,6,Sun
2019-11-11,21.518409425625922,-4.0,2037,682,146,5127.0,10906.0,19738.0,21225.0,183.0,33.48,7.17,2019-11-11,2019,11,11,0,Mon
2019-11-12,10.763369616658778,-2.0,2113,558,19,838.0,12894.0,6990.0,13564.0,6.0,26.41,0.9,2019-11-12,2019,11,12,1,Tue
2019-11-13,-0.8383791336748952,-8.0,2147,286,12,777.0,7930.0,3293.0,5134.0,0.0,13.32,0.56,2019-11-13,2019,11,13,2,Wed
2019-11-14,0.7373601789709172,-7.0,2235,300,5,266.0,8562.0,2253.0,7475.0,0.0,13.42,0.22,2019-11-14,2019,11,14,3,Thu
2019-11-15,-1.1788170563961486,-7.0,2181,275,2,0.0,6049.0,2933.0,6827.0,5.0,12.61,0.09,2019-11-15,2019,11,15,4,Fri
2019-11-16,-5.402642159678345,-11.0,1741,154,3,582.0,3399.0,2253.0,3776.0,67.0,8.85,0.17,2019-11-16,2019,11,16,5,Sat
2019-11-17,-3.6177884615384617,-11.0,2080,223,5,222.0,5775.0,2157.0,5916.0,0.0,10.72,0.24,2019-11-17,2019,11,17,6,Sun
2019-11-18,0.08040665434380777,-10.0,2164,303,7,1222.0,5929.0,6289.0,8663.0,6.0,14.0,0.32,2019-11-18,2019,11,18,0,Mon
2019-11-19,-6.31004164738547,-11.0,2161,212,8,227.0,3438.0,2496.0,4624.0,0.0,9.81,0.37,2019-11-19,2019,11,19,1,Tue
2019-11-20,-1.112428842504744,-9.0,2108,339,19,582.0,6291.0,4919.0,5818.0,42.0,16.08,0.9,2019-11-20,2019,11,20,2,Wed
2019-11-21,0.2883912248628885,-7.0,2188,329,5,1352.0,7125.0,3693.0,7253.0,0.0,15.04,0.23,2019-11-21,2019,11,21,3,Thu
2019-11-22,-0.38849241748438895,-7.0,2242,328,3,553.0,5399.0,4184.0,6651.0,0.0,14.63,0.13,2019-11-22,2019,11,22,4,Fri
2019-11-23,-3.7266915290356954,-9.0,1877,157,0,233.0,4920.0,1397.0,5108.0,25.0,8.36,0.0,2019-11-23,2019,11,23,5,Sat
2019-11-24,-4.500477554918816,-11.0,2094,211,4,350.0,5575.0,3412.0,3788.0,127.0,10.08,0.19,2019-11-24,2019,11,24,6,Sun
2019-11-25,-5.349117920148561,-11.0,2154,231,10,88.0,4985.0,2427.0,4766.0,12.0,10.72,0.46,2019-11-25,2019,11,25,0,Mon
2019-11-26,2.4902889625769777,-7.0,2111,435,55,1200.0,6163.0,6336.0,8247.0,249.0,20.61,2.61,2019-11-26,2019,11,26,1,Tue
2019-11-27,5.9103097549699495,-4.0,2163,462,8,1529.0,6512.0,6821.0,12009.0,16.0,21.36,0.37,2019-11-27,2019,11,27,2,Wed
2019-11-28,-4.781790820165538,-11.0,1329,142,2,166.0,4077.0,1765.0,2589.0,0.0,10.68,0.15,2019-11-28,2019,11,28,3,Thu
2019-11-29,-1.5026109660574412,-9.0,1532,190,22,1825.0,4168.0,1835.0,4478.0,86.0,12.4,1.44,2019-11-29,2019,11,29,4,Fri
2019-11-30,12.642061281337048,-2.0,2154,617,33,1090.0,12368.0,9588.0,16733.0,30.0,28.64,1.53,2019-11-30,2019,11,30,5,Sat
2019-12-01,22.28840262582057,3.0,2285,843,63,3274.0,14111.0,17543.0,25087.0,13.0,36.89,2.76,2019-12-01,2019,12,1,6,Sun
2019-12-02,23.507106831728564,1.0,2181,747,62,2479.0,16427.0,21614.0,21300.0,96.0,34.25,2.84,2019-12-02,2019,12,2,0,Mon
2019-12-03,12.288101265822785,-4.0,1975,488,33,2779.0,10222.0,8922.0,15418.0,58.0,24.71,1.67,2019-12-03,2019,12,3,1,Tue
2019-12-04,3.300405268490375,-6.0,1974,357,15,976.0,8668.0,4443.0,8679.0,0.0,18.09,0.76,2019-12-04,2019,12,4,2,Wed
2019-12-05,-1.8439651216154198,-9.0,2179,277,7,956.0,5756.0,3253.0,6126.0,0.0,12.71,0.32,2019-12-05,2019,12,5,3,Thu
2019-12-06,0.48922512608895,-8.0,2181,319,14,993.0,6111.0,4604.0,8661.0,0.0,14.63,0.64,2019-12-06,2019,12,6,4,Fri
2019-12-07,-2.886838868388684,-11.0,1626,178,12,263.0,3191.0,4526.0,5436.0,19.0,10.95,0.74,2019-12-07,2019,12,7,5,Sat
2019-12-08,-3.0625895843287148,-10.0,2093,231,7,369.0,5258.0,2507.0,6381.0,19.0,11.04,0.33,2019-12-08,2019,12,8,6,Sun
2019-12-09,13.227547696603072,-4.0,2149,521,20,746.0,10145.0,12987.0,18226.0,0.0,24.24,0.93,2019-12-09,2019,12,9,0,Mon
